name=[com.datastax.driver.core.PreparedStatementHelper.assertHashWithKeyspace#3#com.datastax.driver.core.PreparedStatement#java.lang.String#java.lang.String], declaringLine=[68], LOC=[13]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.build#3#org.apache.cassandra.db.rows.RowIterator#org.apache.cassandra.db.DeletionInfo#boolean], declaringLine=[361], LOC=[19]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.canHaveShadowedData#0], declaringLine=[46], LOC=[0], abstract=[true], implementors=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.columns#0], declaringLine=[112], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.deletionInfo#0], declaringLine=[78], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.build#3#org.apache.cassandra.db.rows.UnfilteredRowIterator#int#boolean], declaringLine=[334], LOC=[23]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.getRow#1#org.apache.cassandra.db.Clustering], declaringLine=[122], LOC=[31]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.equals#1#java.lang.Object], declaringLine=[417], LOC=[12]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.holder#0], declaringLine=[45], LOC=[0], abstract=[true], implementors=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.isEmpty#0], declaringLine=[88], LOC=[4]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.iterator#0], declaringLine=[436], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.lastRow#0], declaringLine=[441], LOC=[7]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.merge#6#java.util.Iterator#java.util.Iterator#org.apache.cassandra.db.filter.ColumnFilter#boolean#org.apache.cassandra.db.partitions.AbstractBTreePartition$Holder#org.apache.cassandra.db.rows.Row], declaringLine=[211], LOC=[7]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.metadata#0], declaringLine=[100], LOC=[0], abstract=[true], implementors=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.partitionKey#0], declaringLine=[102], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.partitionLevelDeletion#0], declaringLine=[107], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.rowCount#0], declaringLine=[431], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.hasRows#0], declaringLine=[94], LOC=[4]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.staticRow#0], declaringLine=[83], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.staticRow#3#org.apache.cassandra.db.partitions.AbstractBTreePartition$Holder#org.apache.cassandra.db.filter.ColumnFilter#boolean], declaringLine=[155], LOC=[8]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.stats#0], declaringLine=[117], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.toString#0], declaringLine=[383], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.toString#1#boolean], declaringLine=[388], LOC=[26]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.unfilteredIterator#0], declaringLine=[178], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.sliceIterator#5#org.apache.cassandra.db.filter.ColumnFilter#org.apache.cassandra.db.Slice#boolean#org.apache.cassandra.db.partitions.AbstractBTreePartition$Holder#org.apache.cassandra.db.rows.Row], declaringLine=[202], LOC=[7]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.unfilteredIterator#3#org.apache.cassandra.db.filter.ColumnFilter#org.apache.cassandra.db.Slices#boolean], declaringLine=[183], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.unfilteredIterator#3#org.apache.cassandra.db.filter.ColumnFilter#java.util.NavigableSet#boolean], declaringLine=[166], LOC=[10]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.unsafeConstructHolder#5#org.apache.cassandra.db.RegularAndStaticColumns#java.lang.Object[]#org.apache.cassandra.db.DeletionInfo#org.apache.cassandra.db.rows.Row#org.apache.cassandra.db.rows.EncodingStats], declaringLine=[457], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.unfilteredIterator#4#org.apache.cassandra.db.partitions.AbstractBTreePartition$Holder#org.apache.cassandra.db.filter.ColumnFilter#org.apache.cassandra.db.Slices#boolean], declaringLine=[188], LOC=[12]
name=[org.apache.cassandra.db.partitions.AbstractUnfilteredPartitionIterator.close#0], declaringLine=[27], LOC=[2]
name=[org.apache.cassandra.db.partitions.AbstractUnfilteredPartitionIterator.remove#0], declaringLine=[22], LOC=[3]
name=[org.apache.cassandra.db.partitions.AbstractBTreePartition.unsafeGetEmptyHolder#0], declaringLine=[451], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.finish#0], declaringLine=[447], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.insert#1#org.apache.cassandra.db.rows.ColumnData], declaringLine=[426], LOC=[7]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.insert#1#org.apache.cassandra.db.rows.Row], declaringLine=[373], LOC=[11]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.delete#1#org.apache.cassandra.db.rows.ColumnData], declaringLine=[436], LOC=[4]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.merge#2#org.apache.cassandra.db.rows.Row#org.apache.cassandra.db.rows.Row], declaringLine=[386], LOC=[10]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.onAllocatedOnHeap#1#long], declaringLine=[442], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.reset#0], declaringLine=[403], LOC=[6]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.retain#1#org.apache.cassandra.db.rows.Row], declaringLine=[398], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.addAllWithSizeDelta#4#org.apache.cassandra.db.partitions.PartitionUpdate#org.apache.cassandra.utils.memory.Cloner#org.apache.cassandra.utils.concurrent.OpOrder$Group#org.apache.cassandra.index.transactions.UpdateTransaction], declaringLine=[166], LOC=[36]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater.merge#2#org.apache.cassandra.db.rows.Cell#org.apache.cassandra.db.rows.Cell], declaringLine=[411], LOC=[13]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.avoidReservedValues#1#int], declaringLine=[331], LOC=[5]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.canHaveShadowedData#0], declaringLine=[110], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.deletionInfo#0], declaringLine=[205], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.getRow#1#org.apache.cassandra.db.Clustering], declaringLine=[223], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.holder#0], declaringLine=[100], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.iterator#0], declaringLine=[259], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.lastRow#0], declaringLine=[229], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.lockIfOldest#1#org.apache.cassandra.utils.concurrent.OpOrder$Group], declaringLine=[280], LOC=[9]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.metadata#0], declaringLine=[105], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.partitionKey#0], declaringLine=[217], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.addAllWithSizeDeltaInternal#3#org.apache.cassandra.db.partitions.AtomicBTreePartition$RowUpdater#org.apache.cassandra.db.partitions.PartitionUpdate#org.apache.cassandra.index.transactions.UpdateTransaction], declaringLine=[115], LOC=[44]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.shouldLock#2#long#org.apache.cassandra.utils.concurrent.OpOrder$Group], declaringLine=[272], LOC=[6]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.staticRow#0], declaringLine=[211], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.unfilteredIterator#0], declaringLine=[247], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.unfilteredIterator#3#org.apache.cassandra.db.filter.ColumnFilter#java.util.NavigableSet#boolean], declaringLine=[241], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.shouldLock#1#org.apache.cassandra.utils.concurrent.OpOrder$Group], declaringLine=[264], LOC=[6]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.unfilteredIterator#3#org.apache.cassandra.db.filter.ColumnFilter#org.apache.cassandra.db.Slices#boolean], declaringLine=[235], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.unsafeGetHolder#0], declaringLine=[345], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.unsafeSetHolder#1#org.apache.cassandra.db.partitions.AbstractBTreePartition$Holder], declaringLine=[339], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.unfilteredIterator#4#org.apache.cassandra.db.partitions.AbstractBTreePartition$Holder#org.apache.cassandra.db.filter.ColumnFilter#org.apache.cassandra.db.Slices#boolean], declaringLine=[253], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.useLock#0], declaringLine=[291], LOC=[3]
name=[org.apache.cassandra.db.partitions.AtomicBTreePartition.updateWastedAllocationTracker#1#long], declaringLine=[302], LOC=[27]
name=[org.apache.cassandra.db.partitions.CachedBTreePartition$Serializer.deserialize#1#org.apache.cassandra.io.util.DataInputPlus], declaringLine=[163], LOC=[33], explicitIO=[3]
name=[org.apache.cassandra.db.partitions.CachedBTreePartition$Serializer.serialize#2#org.apache.cassandra.db.partitions.CachedPartition#org.apache.cassandra.io.util.DataOutputPlus], declaringLine=[146], LOC=[15], explicitIO=[3]
name=[org.apache.cassandra.db.partitions.BasePartitionIterator.close#0], declaringLine=[26], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.CachedBTreePartition.cachedLiveRows#0], declaringLine=[125], LOC=[3]
name=[org.apache.cassandra.db.partitions.CachedBTreePartition.create#2#org.apache.cassandra.db.rows.UnfilteredRowIterator#int], declaringLine=[64], LOC=[3]
name=[org.apache.cassandra.db.partitions.CachedBTreePartition$Serializer.serializedSize#1#org.apache.cassandra.db.partitions.CachedPartition], declaringLine=[198], LOC=[15]
name=[org.apache.cassandra.db.partitions.CachedBTreePartition.rowsWithNonExpiringCells#0], declaringLine=[139], LOC=[3]
name=[org.apache.cassandra.db.partitions.CachedPartition.cachedLiveRows#0], declaringLine=[54], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.CachedBTreePartition.create#3#org.apache.cassandra.db.rows.UnfilteredRowIterator#int#int], declaringLine=[81], LOC=[33]
name=[org.apache.cassandra.db.partitions.CachedPartition.rowCount#0], declaringLine=[43], LOC=[0], abstract=[true], implementors=[0]
name=[org.apache.cassandra.db.partitions.CachedPartition.rowsWithNonExpiringCells#0], declaringLine=[65], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.FilteredPartition.create#1#org.apache.cassandra.db.rows.RowIterator], declaringLine=[41], LOC=[3]
name=[org.apache.cassandra.db.partitions.CachedPartition.lastRow#0], declaringLine=[73], LOC=[0], abstract=[true], implementors=[0]
name=[org.apache.cassandra.db.partitions.ImmutableBTreePartition.canHaveShadowedData#0], declaringLine=[127], LOC=[3]
name=[org.apache.cassandra.db.partitions.ImmutableBTreePartition.create#1#org.apache.cassandra.db.rows.UnfilteredRowIterator], declaringLine=[64], LOC=[3]
name=[org.apache.cassandra.db.partitions.ImmutableBTreePartition.create#2#org.apache.cassandra.db.rows.UnfilteredRowIterator#boolean], declaringLine=[79], LOC=[3]
name=[org.apache.cassandra.db.partitions.ImmutableBTreePartition.create#2#org.apache.cassandra.db.rows.UnfilteredRowIterator#int], declaringLine=[95], LOC=[3]
name=[org.apache.cassandra.db.partitions.ImmutableBTreePartition.create#3#org.apache.cassandra.db.rows.UnfilteredRowIterator#int#boolean], declaringLine=[112], LOC=[3]
name=[org.apache.cassandra.db.partitions.ImmutableBTreePartition.holder#0], declaringLine=[122], LOC=[3]
name=[org.apache.cassandra.db.partitions.FilteredPartition.rowIterator#0], declaringLine=[46], LOC=[47]
name=[org.apache.cassandra.db.partitions.Partition.columns#0], declaringLine=[43], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.getRow#1#org.apache.cassandra.db.Clustering], declaringLine=[63], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.ImmutableBTreePartition.metadata#0], declaringLine=[117], LOC=[3]
name=[org.apache.cassandra.db.partitions.Partition.isEmpty#0], declaringLine=[50], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.metadata#0], declaringLine=[39], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.hasRows#0], declaringLine=[55], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.partitionLevelDeletion#0], declaringLine=[41], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.stats#0], declaringLine=[45], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.partitionKey#0], declaringLine=[40], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.unfilteredIterator#0], declaringLine=[68], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.Partition.unfilteredIterator#3#org.apache.cassandra.db.filter.ColumnFilter#org.apache.cassandra.db.Slices#boolean], declaringLine=[74], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.PartitionIterators$SingletonPartitionIterator.close#0], declaringLine=[183], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionIterators$SingletonPartitionIterator.computeNext#0], declaringLine=[174], LOC=[7]
name=[org.apache.cassandra.db.partitions.PartitionIterators.concat#1#java.util.List], declaringLine=[62], LOC=[17]
name=[org.apache.cassandra.db.partitions.PartitionIterators.consume#1#org.apache.cassandra.db.partitions.PartitionIterator], declaringLine=[86], LOC=[10]
name=[org.apache.cassandra.db.partitions.PartitionIterators.consumeNext#1#org.apache.cassandra.db.partitions.PartitionIterator], declaringLine=[101], LOC=[10]
name=[org.apache.cassandra.db.partitions.Partition.unfilteredIterator#3#org.apache.cassandra.db.filter.ColumnFilter#java.util.NavigableSet#boolean], declaringLine=[80], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.cassandra.db.partitions.PartitionIterators.getOnlyElement#2#org.apache.cassandra.db.partitions.PartitionIterator#org.apache.cassandra.db.SinglePartitionReadQuery], declaringLine=[35], LOC=[24]
name=[org.apache.cassandra.db.partitions.PartitionIterators.doOnClose#2#org.apache.cassandra.db.partitions.PartitionIterator#java.lang.Runnable], declaringLine=[136], LOC=[26]
name=[org.apache.cassandra.db.partitions.PartitionIterators.singletonIterator#1#org.apache.cassandra.db.rows.RowIterator], declaringLine=[81], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionStatisticsCollector.update#1#org.apache.cassandra.db.DeletionTime], declaringLine=[26], LOC=[0], abstract=[true], implementors=[2]
name=[org.apache.cassandra.db.partitions.PartitionIterators.loggingIterator#2#org.apache.cassandra.db.partitions.PartitionIterator#java.lang.String], declaringLine=[120], LOC=[10]
name=[org.apache.cassandra.db.partitions.PartitionStatisticsCollector.update#1#org.apache.cassandra.db.rows.Cell], declaringLine=[27], LOC=[0], abstract=[true], implementors=[2]
name=[org.apache.cassandra.db.partitions.PartitionStatisticsCollector.updateColumnSetPerRow#1#long], declaringLine=[28], LOC=[0], abstract=[true], implementors=[2]
name=[org.apache.cassandra.db.partitions.PartitionStatisticsCollector.update#1#org.apache.cassandra.db.LivenessInfo], declaringLine=[25], LOC=[0], abstract=[true], implementors=[2]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.add#1#org.apache.cassandra.db.RangeTombstone], declaringLine=[884], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.add#1#org.apache.cassandra.db.rows.Row], declaringLine=[856], LOC=[21]
name=[org.apache.cassandra.db.partitions.PartitionStatisticsCollector.updateHasLegacyCounterShards#1#boolean], declaringLine=[29], LOC=[0], abstract=[true], implementors=[2]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.build#0], declaringLine=[899], LOC=[20]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.columns#0], declaringLine=[921], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.metadata#0], declaringLine=[894], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.partitionKey#0], declaringLine=[889], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.partitionLevelDeletion#0], declaringLine=[926], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.rowBuilder#1#int], declaringLine=[931], LOC=[4]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.toString#0], declaringLine=[959], LOC=[11]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$Builder.updateAllTimestamp#1#long], declaringLine=[950], LOC=[6]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$CounterMark.clustering#0], declaringLine=[741], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$CounterMark.column#0], declaringLine=[746], LOC=[3]
name=[org.apache.cassandra.db.partitions.PartitionUpdate$CounterMark.path#0], declaringLine=[751], LOC=[3]
